product_name,product_review,similarity_score,user_rating,Sentiment Score
Fort Point Pale Ale,"Poured from a can into a snifter. Canned 3/15/17.  A: Pours a super hazy golden orange in color with a one inch, frothy, cream colored head with good retention. Thick, white lacing throughout.  S: Aromas of citrus and tropical fruits including grapefruit, orange, melons, peaches, pineapple, and guava. Notes of piney and earthy hops as well.  T: Juicy Pale Ale. Starts off with soft notes of melons, grapefruit, and citrus rinds followed by pineapple and guava. Finishes with a nice light lingering, piney, resinous hop bitterness.  F: Light to medium bodied. Super smooth and velvety feel. Slightly dry on the finish with very light carbonation.  O: Overall, this is a great Pale Ale. Super smooth and crushable. Nice balance between the fruitiness and hop bitterness. Could crush these one after another on a nice summer day. Would love to try this one fresh from the source.",0.6802659076246198,4.5,0.9768
Green,"This has been a whale beer for me so I'm super excited to review. Canned 11/17. Drank out of a Tulip. This beer looks just about perfect. Super, super hazy medium gold/yellow with tight compact head. The aroma reminds me of Julius with awesome orange candy flavors. Overall aroma is super tropical, lots of Pineapple. Flavor translates over to the palate really well but with a strong citrus pith bitterness. Mouthfeel is dead on perfect. This beer was super hyped for me and I'm happy to say that it meets those expectations...but it's not better than Julius. 98.5 points!",0.6786941185977462,5.0,0.9768
BBADL (Bourbon Barrel Aged Dark Lord Imperial Stout),"I actually enjoyed this beer today at the brewpub. They still had one keg left when they opened this morning. The menu said that it was 2010 DL aged for one year in Heaven Hill bourbon barrels. The nose was of sweet chocolate, vanilla, and light bourbon. The vanilla and bourbon were predominant but neither was overpowering. The flavors were nice and superbly well meshed. The chocolate and bourbon finished quite well together. It was exceptionally smooth, perfect in body. This beer was fantastic.",0.6472729121795233,5.0,0.9768
Coconut B-Bomb,"22oz (2018) into a tulip. Pours that deep reddish mahogany we've come to expect from B-Bomb with a 1-finger light mocha head that settles to a thin collar and film.  Aroma is deep and rich. Bourbon (of course), vanilla, toasted coconut, sweet malty goodness.  Taste follows nose. Such a wonderful blend here. The coconut is front and center, balanced with vanilla, chocolate, bourbon-soaked pipe tobacco, and a hint of smoke. Sweet but not cloying, just absolutely delicious.   Mouthfeel is spot-on. Heavy and satisfying but not overwhelming. Just right for the level of flavor and complexity.  Overall, just outstanding. Fremont keeps outdoing itself with it's B-Bomb beers, and this one is right up there with coffee/cinnamon in my book.",0.6928741999809434,4.75,0.9767
Haze,"Canned 8/3. Consumed 8/11.  A: Pours out a bright golden orange. Sits completely opaquely in the glass, a murky and turbid yet still vibrant heavily burnt orange.   S: Tons of orange. Spritzy OJ mixed with pithy, astringent orange pith. Tropical and stone fruit undertones—peach, passionfruit, mango. Bit of grassy dankness as well. Significant backing of sweet white-bready malt.  T: Sweet, delectable citrus juice up front. Orange with tons of lemon and lime throughout. Explodes off the tongue initially, but succumbs relatively quickly to a milder assortment of tropical fruits—papaya, peach, passionfruit. An herbaceous and bitter finish combats any noticeable sweetness from the malts, imparting a well-balanced and almost cocoa powder-esque quality to the finish.  M: Rich and luscious, very reminiscent of the feel on Green. Bubblegum yeastiness hints at a milkshake-esque feel. A bit more bitter—though more floral than piney or astringent—on the finish, but a welcome bitterness in its balance of the sweet, doughy malt that sits further in the foreground on Haze than it does in other TH brews. It's not quite as thick and full as Green, but it's pretty close.  O: Up there with anything else I’ve tried from Tree House. Haze pops in both the flavor and aroma categories, packing a punch of orange juiciness that is pretty much unrivaled in its intensity. I’ve heard Haze aptly described as a fusion of some of the defining characteristics of Julius and Green, and I totally see this. It embodies an amped up version of Julius’ orange qualities while mirroring the mid-mouth doughy bubblegum flavor and herbaceous bitter finish of Green. It’s really hard to find anything wrong with this beer, and I’d gladly drink it over pretty much anything else I’ve ever had. Damn near perfect.",0.7031332989218293,5.0,0.9767
Society & Solitude #4,"I drank this at Matt's birthday tasting last night. Thanks for sharing this, Matt!  Mildly hazy orange yellow with a dense white head that falls off to a disk. The nose? JFC. Big fruit - citrus, stone fruit, bright, redolent and resplendently hoppy. Not grassy at all. Beautiful aromatic. The citrus is more orange and tangerine than grapefruit. Fantastic stuff.  The palate opens with a great balance between bitterness and fruitiness, with the brightness of Citra front and center, while the tropical notes from Galaxy play a secondary but crucial role. Delicate but firm, there's pineapple and mango coupled with a very enjoyable citrus note. Malt character is mild, a little doughy, even. That said, this is all hops. Drying, mildly fruity and a touch resiny on the finish, this has great balance between the fruity flavors and bitterness. Medium light in body, moderately carbonated, this is fantastic stuff.",0.7270068720437293,5.0,0.9767
Beatification,"375mL bottle into a tulip bottled on 01/10/12  200th BA review, I picked a good one  A big thanks goes out to RuckusDu for sending this one over in a trade!  A: Pours a hazy wet straw yellow with a thin film of head that dissipates immediately before I can even identify the color.  Leaves no lacing.    S: Huge citrus acidity, with lemons and limes, sour apple and tart white grapes. Pear, some belgium yeast banana, the slightest degree of musty funk.    T: Holy hell is this an explosion of sourness.  Like biting into a whole lemon, then chasing it with a slice of lime.  You can taste the sour on your lips literally before it even hits your tongue.  A bit of peppery spice is there along with a touch of banana ice cream on the finish to balance out the overwhelming sour. This is just a pure puckering sourness, sourer than the most sour Warhead candy I have ever had, and it is sublime.    M/D:  Aggressive carbonation pairs well with a puckering sour acidity to give this one a wonderful mouthfeel.  Thicker than most in the style.  Quick drying finish that leaves you in all too much of a hurray to take the next sip.  Awesome.    O: Wow, what can I say?  Looks like pee, smell is good but Ive had better, but then you take the first sip and bam!  Just pure, unadulterated, sour bliss.  My favorite of the RR sours, and the most sour beer I have had to date.  I'd write more but I have to get over to the trade forum to post as ISO: Beat ; FT: first born son.",0.6292834393461271,5.0,0.9766
Enjoy By IPA,"Poured into a tulip. Enjoy by 4.20.2016 vintage.  Pours a deep honey, with a 1/2 inch head. Head is bright white, has great retention, and leaves thick lines of lace spread out around the insides of the glass. Very dank, resin smell. Lots of fresh tropical fruit, mango, pineapple, and grapefruit. Taste and smell go hand in hand. A lot of juicy tropical fruits. This one is an easy drinker, crisp, and refreshing. Amazing offering by Stone, decent price and readily available, this is world class.",0.6558949136937617,4.5,0.9766
Vicinity,"On-tap 4/1/2017 at the brewery in Canton, MA, served in a tulip glass.  A: The beer is a cloudy dark yellow color, with a short off-white head that fades slowly and leaves a thick lace on the glass.  S: The aroma contains strong floral hops, fruity citrus and caramelized malts.  T: The taste starts out with a strong floral and dank hops bitterness that is followed by a strong fruity citrus sweetness. The malt character is hearty and brings a very good balance. The after-taste is slightly hoppy and slightly sweet.  M: Crisp and very smooth, medium body, medium carbonation, finish is slightly sticky.  O: Very tasty, goes down extremely easily, not too filling, good kick, excellent representation of style, this is a tremendously good 2IPA to drink for a long time.",0.7209952257354109,5.0,0.9766
Aaron,"So glad I traded for this. Amazing. Light copper body with a small head that rapidly fades. The flavor is sublime. Perfect. Lovely, elegant sweetness that could never become cloying. So delicious it's difficult to pace oneself. My highest recommendation.",0.7079940477341851,5.0,0.9766
Haze,Pours a nice hazy medium gold with creamy head. Good retention and nice sticky lacing. Aroma is the usual citrus and dank tropical fruit but with a strong peach accent. Flavor follows. Very delicious with perfect balance and fluffy mouthfeel. No alcohol detected. This is a very drinkable beer for over 8% alcohol. Another winner.,0.7039766924895239,4.5,0.9765
BBADL (Bourbon Barrel Aged Dark Lord Imperial Stout),"Appearance - The beer poured dark color with a creamy mocha head topping off the pour.   Smell - The sweetness of Dark Lord met with bourbon. The nose was sweet, but not cloying.  Taste - What made this beer great was the sense of balance. The cloying, soy sauce-like, sweetness that many associate with regular Dark Lord is balanced with bourbon. What became of the combination is smooth sticky heat.   Mouthfeel - The beer was silky smooth with light carbonation and a slick sweetness. The body did not seem as thick as some of the other variants.   Overall - It is amazing what a plain bourbon barrel will do to Dark Lord.",0.6851602526257299,5.0,0.9765
Double Dry Hopped Sleeper Street,"Thanks to bilco for picking up the bottle.  Appearance: Hazy golden orange with a big fluffy off-white head. Decent retention leaves a small cap for the duration. Moderate to light carbonation on the pour. Big chunks and notches of sticky lacing. Looks like most Trillium pale ale iterations, which isn't a bad thing.   Smell: Orange juice. Orange skin and pith. Tangerine. Pushes of grapefruit, lime zest, and some mango. Deeply tropical. Touches of oily pine as well. Malt base offers the typical slight breadiness coupled with some caramelized malt sweetness. Slight powdery yeast. Loaded with peach, lots and lots of peach. Some mild toasted elements as well.  Taste: Peach jumps out faster than it did on the nose. Some dank elements in the back coupled with lime zest. Lightly caramelized and toasted malts. Slightly sweet. Tangerine, hints of grapefruit, mango in abundance, and some pine oil. Slight breadiness/undercooked biscuit dough. Pineapple. As tropical as the nose indicates with a touch more lime buried in the back. Some bitterness with a mild herbal edge. Juicy and fleshy and fruity. Clean outside of the lingering bitterness.  Mouthfeel: Slightly creamy mediumish body with a moderate to light carbonation. Smooth.   Overall: Definitely not a sleeper.  It's typical Trillium goodness. The hops are deeply tropical with more lime and peach than is typical. Like Hill Farmstead I maintain it's the same base beer with different hop profiles. That's a success profile.",0.6842523331057055,4.25,0.9765
Enjoy By IPA,"Enjoy By 5/29/17 Bottled 4/22/17 No indication from the bottle that I detected, but this must be from Richmond. Unlikely that California beer made it by surface transport in two weeks. Enjoyed from a local brewery tulip.  Golden, hazy appearance with 1/2 inch head which quickly dissapates to a persistent ring. Spotty lacing. Citrus aromas, accompanied by characteristic Stone yeast note. Grapefruit, mango, tangerine well balanced with the malts. Stone signature yeast melds with everything else in a harmonious unity. Substantial body with dry finish. Not hot or boozy even as the 9.4 % ABV shines through.  I skipped at least two Enjoy By's prior to this one. Plenty of DIPA's available fresh these days. Really impressed by this vintage.",0.7031155335971948,4.75,0.9765
Black Tuesday,"MY 1000TH BEER HAD ON BA!  ***2011 Vintage***  Thanks to Masterski and F2brewers for each getting me a bottle. Not sure who gave me this vintage.  Poured from a 750ml bottle and enjoyed last Tuesday ;)  Thick, viscous, black body. Surprisingly, some frothy foam in the pour but dissipates quickly. Aroma is stellar; rum cake, ,molasses, sweet bourbon, maple syrup. Aroma jumps as soon as i uncap the bottle. Flavor follows the same path as the aroma. Fudge cake, bourbon, maple, maybe not as intense as the aroma. Very sweet and that's a lot coming from me. Feel straddles the line between beer and spirits. Very special and happy to have had the chance.",0.6015439507676992,4.75,0.9765
Haze,"Another great beer from Treehouse. Similar to the Julius - very similar to me. Exotic flavors shine through - notes of fruit, mango, orange, rine - seems to be a staple with Treehouse. Tastes extremely similar to the Julius - smooth, refreshing, definite dankness to this one, hops shine through, but the fruit definitely is at the front of the flavors. The fruit blends in and is in balance with the malt backbone.. it all works - beautifully.  All in all a great beer - didn't change my life, but was an amazing offering from Treehouse. Can't wait to have more of these and continue trying some different beers from Treehouse.",0.698176884035891,4.75,0.9765
Lou Pepe - Framboise,"757th Review on BA Bottle to snifter 750ML Cap/Cork  2001 Vintage  Big thanks to Adam for this one @Woodshop Classix  App- A very light brown with a lot of streaking gold. Not a head, just whispy bubbles in the glass, same thing with a quick swirl.  Smell- Damp and dank apple, small yeast notes and a hefty bit of funk with some tart notes as well.  Taste- The taste follows the nose and this was super acidic with an unmatched, apple like funk. A very superb well done beer. Has aged amazingly well with a nice dry oak and musty notes.  Mouth- Suprisingly light bodied with a medium carbonation level. Spritzy yeast and barnyard notes abound on this one.  Drink- 1 word. Amazing.",0.6570951707628028,5.0,0.9765
Juicy,"375ml Bottle split between some great BA friends. Been waiting to open this one for a while.  A: Lighter than expected - a tinge of cloudy orange. A gusher but was to be expected from a HF wild ale.  S: Amazing, I think only Flora has a better nose. Wine and fruit and hops. Lemon/tangerine/dry white wine. Can smell a bit of funk seeping through the citrus. Some nice hop aroma at the end.  T: Brett on the tongue. Citrus and a moderate bitterness through the middle. Wine-soaked tangerines and a slight hint of grapefruit through the finish. Complex and delicious. Hard not to gulp the entire bottle down.   M: Moderate. Not as thin as the color suggested. Nicely carbed (could have been the year in the bottle that did it)  O: Cliche to say - I didn't think this could live up to the hype - but it did. The tasting group was blown away by this one, and I can't wait to snag another now that it's been rebrewed.   If you have the ammo, definitely trade for this one. My 2nd favorite HF beer of all time, behind the mighty Flora.",0.6381821995496122,4.75,0.9764
Lou Pepe - Framboise,"Ordered on cask at Moeder Lambic. When the waiter showed up, my daughter asked who ordered the raspberry soda. Me! Nice 25ML pour. And now the test, am I going to dig these funkjammers fresh?   Pour is as described, a big, bubbly pot of light red or purplish soda. Very, very big on the carbonation. Nose is a delightful melange of berries and light tartness.   Lou Pepe Framboise kicks some butt on tap like I have not experienced out of the old hip flask...or bottle. Lively fresh raspberries are juxtaposed with a lovely dose of smart, sharp tartness that never touches sour. Effervescent enough that I feel the bubbles pressing eagerly all the way up into my long-shattered sinuses. Dry but oh, oh-so drinkable. I'd work in farm fields for a jug of this with dinner.  Bloody nice, wonderfully cheerful, tasty as hell. Excellent beer. I do believe I am going to like it here.",0.6352416026671531,4.5,0.9764
Mastermind,"12 oz. Can version.  ""Lay it Down"" 12/07/18 Opened on 12/19/18  Poured out into my heady Treehouse long stemmed IPA glass looking like a milky gold color. A straw golden color with a deep white haze....opaque, but lemmony.... you get the gist. Light and thick! Creamy foam, with a whipped look, sticky-icky lacing all around. clumps or islands of foam float about like they own the place. The lacing is intricate and abundant.  Dude.. come on! The aroma or nose is unlike any other. Creamy lactose hoppy milkshake! It seriously smells like a hoppy creamsicle. Dense and sweet Mandarin oranges, banana, Fluff and a light golden malt thing combines to make a crazy, smelly and pungent aroma.   Lactose....? Man o man do I love that adjunct. Smoooth, silky easy-breazy texture with a creamy flavor that mellows out the big hops. Soft tones of primarily tangy citrus and tropical fruits that rides slingshot with the golden,grainy earthiness of both the hops and golden-style, pilsner-esque malt. Complexity is high, depth is good, but the true ""wow"" factor here is the creamy and smooth edge of both hop flavor and mouthfeel.   Man, I'll tell ya, this stuff is one smooth operator!",0.6949101976491412,4.5,0.9764
Beatification,"The label says bottled on 011012. Thanks a bunch to Bendurgin for sharing this tickalicious brew. The color is light golden. There is a small layer of bubbles on top.  The aroma has some nice tartness and lemongrass showing prominently. A hint of sweet-tart like candy could be perceived here.  The taste is full of lemon sourness in the front and the finish. I get a little more sweetness from the beer after several sips. Any oak or barrel notes are subtly placed in the finish. This is a very strong taste, suitable for slow sipping.  This is medium bodied with smooth carbonation. Overall, this is a real treat; one I'd love to have more of.",0.6865806421229674,4.5,0.9764
Imperial Eclipse Stout - Elijah Craig (12 Year),"2015 into snifter.  Look - dark, dark brown. Not quite black motor oil. Good bit of foam head upon pour which dissipates over time.  Smell - typical imperial stout. Some cocoa, but not getting much bourbon on the nose... at least not as much as I expected based on smell from other Elijah Craig 12-year BA beers.  Taste - cocoa and coffee are the two that really come up big. But nice roasted malts, descent carbonation on the taste.  Feel - Smooth. Really nice. Not much heat but the bourbon taste is still present. Cannot stress enough: smooth. On a scale of 1 to 10 on mouth feel, I would give this a 7. Little bit thinner than I expected but by no means thin.  Overall - very good beer. I enjoyed this very much and it's actually a 22oz bottle one can enjoy by themselves (but don't drive afterwards). Would enjoy this again, but unfortunately the price tag sometimes prevents that. In the end, no one the enjoys BA imperial stouts will be disappointed.",0.6474094945695669,4.5,0.9763
Double Dry Hopped Sleeper Street,"Pint canned on 7/10/18 opened up on 7/15/18  The color seems to be that of the New England style ipa standard: a milky golden with tints of white haze and orange juice. Opaque and thick. Creamy white dome, settles down to thin coverage. Only a thin ring of bubbly foam remains with minimal lacing leftover.   A malty scented sweetness of raw honey and golden wheat pops out for me first. Bright citrus fruits, pineapple and orange crush soda from the hops. Zesty grapefruit, tangy, sour-grassy earth in July. Tangerine and lemmon, vanilla and cream topping. The nose is simply an intense delight. Perhaps the most fruity-sweet domininant hoppy nose I've ever had the pleasure of inhaling.  A ling, lush, thick and smooth texture to the body and mouthfeel is most impressive. Certainly fresh, crisp with a zing, but damn silky to boot. The tangy, earthy bitter side of tbe fruity hop flavor hits first with multiple layers of complexity. Sweet tropical fruits, pine, lemmon kick, grapefruit, pineapple and a serious assortment of malty backdrops like, silky wheat, pilsner malt, lactose and dry, herbal effects that come across slightly sweet in the end. Juicy-dry-bitter-sweet-juicy and dry again!   Complexity of hop and malty flavor's is very high. The balance is harmonious and the approach is light and easy, even with the complexity. The hops come across as seriously fresh, green, earthy and amazingly fruity. El Dorado, double dry-hopped is a beauti f u. L thing.",0.7168731719596158,4.5,0.9763
Lou Pepe - Framboise,"Big thanks to Suitcase Jon for opening this at a recent bottle share. 2006 sticker date.  Pours a light ruby red with plenty of fizz, yielding nice pink head. Pink foam erupts with the aroma of fresh raspberries and sour fruits. Smells funky, barnyard-y, dry.  Tart fruits and strong funkiness dominate the taste. Raspberry sweetness is there early on, yet it fades to finish clean and dry. High acidity, and extremely sour; this brew defines the term puckering. A polarizing flavor profile to say the least, and I love it!  Arguably the most sour Lou Pepe in the lineup, and hands down the best framboise I've had to date. Can't wait to get my hands on another bottle!",0.6512477273198245,4.5,0.9763
Peche 'n Brett,"2014 PnB poured from a 750 mL bottle I received in a trade with sonsofauerbach into a 12 oz North Coast tulip glass.  L: Delicious and juicy right on sight. A fully opaque cloudiness in a beautiful orange that belies the peaches within this beer. A rich and frothy head of many fingers on the pour that recedes into one finger of consistent head.  S: May be one of the best things about this beer, its almost floral at first. Followed quickly be juicy peaches. Followed at the end of brett mixed with oak. I think some of the floralness is from the pear juice its refermented with. Fantastic.  T: Tastes just like it smells (which if you saw above is obviously a good thing). This bottle is a year old now, and maybe it hasn't developed fully, but I still get a lot of oak and brett and not so much peaches, thats why only a 4.75. This beer is GREAT. I just don't get the peaches that much so not the perfect score here. Also, I do taste the 10% on this.  F: Well done, as all Logsdon beers are, almost champagne like in many ways, maybe even prosecco with such fine carbonation. It's light, yet sticks to the right parts of your palate and begs for another sip.  O: I'm really happy with this beer. I'd been chasing it for a month or so, and it certainly didn't disappoint. Some reviews overplayed how peach tasting this would be, and for that it was a SLIGHT disappointment, but for what it was I am FAR from disappointed. Will be looking for this years version when it comes out.",0.619057686703247,4.75,0.9763
Black Tuesday,"All I can really say is.... wow. This was a magical elixir for me... I cracked a 2014 bottle at a bible study; was amazed by the smell and struck by the incredible bourbon booziness. Looked at the bottle more closely and realized it was 19.7%. Simply a wonderful sipping beer. The bourbon smell and flavor is just incredible with a heavy chewy mouthfeel. There is a sweet syrupy chocolate undertone to this beer and the aftertaste just keeps going. This may be called Black Tuesday but I will fondly remember this as Blackout Sunday. I personally appreciate strong flavors and this one is no joke. Shockingly good. Get your hands on this one, you won't be disappointed.",0.6172528592857289,4.75,0.9763
Scaled Up,"Super fresh Scaled Up purchased on the bottling date of 12/17  L - Hazy golden orange in color. Not quite a hop milkshake but pretty cloudy. A - Tons of sweet, tropical aromas. Galaxy is very present here. Smells amazing. T - Very similar to the aroma....galaxy is up front and center upon first sip...little bit of sweetness that fades into some nice hop bitterness.  M - As a good double IPA should be. Flavors linger...sticky hoppiness. O - Another stellar beer from Trillium. Not sure how they do it but their hop game is so on point.",0.6466285374292593,4.5,0.9763
Kentucky Brunch Brand Stout,"Wow is all I have to say. Whatever it takes to get this beer do it, and don't think about it again. Opened a gold wax in the company of a few good men, basically what we call a normal Tuesday, whale slaying, gold wax from a Toppling Goliath snifter. The beer gave off the aromas of sweet brownies dipped in coffee, if that's a thing. Just understand that it was amazing, even before it touched my lips. As the beer traveled out of the glass into my mouth I began to levitate into the air, and fireworks were going off around me. Suddenly I realized I was actually hovering over my own self, watching myself drink this wonderful concoction. I recently had fresh CBS on tap, and thought that might be the pinnacle for my beer drinking of 2015, I was very wrong, that beer doesn't belong in the same sentence with KBBS. This is about as close to perfection in a beer that I believe is possible, especially for anyone who loves stouts. This is a must drink, must seek out beer, if only it was in a larger format.",0.560622742993086,5.0,0.9763
Dragonsaddle,"I'm not sure how many beers I've given 5 across the board but this one deserves it.   This has about as perfect of a balance, nuanced and complex fruit forward, very wine like with amazing drinkability. Appearance, head, aroma, taste, mouthfeel are all outstanding. I had a few beer geeks try it without telling them the ABV and no one guessed over 7% on an 11.5% beer. Great work again, Hoof Hearted!",0.6725163873378787,5.0,0.9763
Kentucky Brunch Brand Stout,"Pours a thick oily black with mild brown head. Super viscous with dark brown collar of head. The nose is heavy on coffee with notes of vanilla and maple. The coffee brings on a smokey character with heavy barrel char. The maple opens up more as it warms and melds beautifully with the coffee and cocoa. Super rich and decadent. Mouthfeel is perfect, silky and smooth. Overall, this beer is fantastic. Is it worth what it takes to get it? Probably not. Is it delicious? Hell yes. Glad to have gotten to try this!",0.6732140266574745,4.75,0.9762
Nelson,"This beer looks excellent in a glass. It pours a murky yellow-orange with a fizzing white head. Lots of bubbles streaming.   There's not much on the aroma, which is fine. I care more about the taste. At the most I get pine and grapefruit.   This beer stands out because of this flavor. I guess it's the rye that adds that wonderful extra somethin'. I get piney hops, orange rind, and a kind of dry hay quality. Also there's this greenery-type thing going on - like flowers or grass - it's good. It's very refreshing and bright.   The mouth feel is a perfect medium-light with just enough carbonation to make this beer very refreshing.   This is one of my favorite IPAs because it's unique. I'm assuming that's from the rye, but Alpine also just makes some great IPAs. Cheers!",0.6716835824892993,4.75,0.9762
Nelson,Pours - Cloudy citrus juice golden color with thick white head that stays until almost the glass is gone great lacing.  Smell - The smell is not a pronounced as I expected but still amazing orange and grapefruit stand out as well as some pine notes.  Taste - The main things that stand out are orange grapefruit and a good hop flavor.  Feel - Very smooth light to medium body very clean and crisp.  Overall - An amazing beer that I would have again.,0.6845899690705849,4.25,0.9762
Kentucky Brunch Brand Stout,"Dark body, black with brown highlights. Viscous glass staining alcohol legs. Extremely short lived head.  Marshmallow vanilla smells. Maple become apparent after a sip.  Maple dominates. Roasty. Barrel presence and coffee are there but like I said maple. Would put this at about 13.5%abv if I had to guess.  Nice and thick mouthfeel. Low, perfect carbonation point.  After having both this and Mornin' Delight I will say that i like them close to equally. the maple aspect of this guy is a little overbearing, CBS wishes it had that presence though. Thanks 4DAloveofSTOUT for the most hyped/valued/whatever beer I've had to this point.",0.650278259801986,4.5,0.9761
Black Tuesday,"2013 bottling date. I am a fan of big beers (10+abv) but I have to say this one gave me a very hard time. It's TOO big for me..to sweet, too boozy (although when it comes close to room temp I get a real nice chocolate / vanilla influence) to make this a truly enjoyable experience. It was more like a chore just finishing my half snifter of it. Glad I tried this one but all of the big hitters from Bruery just simply aren't for me.",0.5746428813549721,4.0,0.9761
Kentucky Brunch Brand Stout,"Batch 3.  Due to a friend-of-a-friend's generosity, got to try a tiny pour of this for free at a share.   The smell was room-filling mapley coffee. Pardon my double negative, but I can't say this doesn't smell pretty much like a bunch of artificial maple flavor had been dumped into a stout. We know that ""real"" maple syrup doesnt really smell like this....not to say it smells bad. Just smells like a maple candle or something. After the maple blast, huge roasty coffee. A bit ashy dark to me, and really intense. Likely the most fragrant stout I've ever encountered.  The flavor and mouthfeel though, is more in balance. Beautiful thick, not-too-sweet, complex, and boozy. Maple and coffee shine, though would've liked less adjuncts, allowing me to pick up more of the barrel and malts. I've heard b1 and b2 were more balanced, but I've never had the pleasure.  Would've loved to have tried more than a 1/2oz pour, obviously, but this beer is a fun experience for the nose and palate, even in tiny doses.",0.6485482290915837,4.75,0.9761
Sante Adairius / Triple Rock Cellarman Barrel Aged Saison,"750ml bottle. Poured into a stemmed glass 5/31/15  A- Light amber, clear, clean, beautiful  S- Little bit of funk, musty, slight aroma of fruit  T- Dry and citrusy. Has a splendid complex taste that is tart and complex  M- Soft, relenting, refreshing  O- One of the best saisons that SARA makes. It's a nice complement to Saison Bernice. What a great portfolio of non-fruited saisons!",0.7269795280602338,4.75,0.9761
Enjoy By IPA,"I have never been one for following suggestion. @stonebrewingco said I should enjoy this by 7.4.16. I said no. I will enjoy this right now. And just that I did. Forget all the stuff I could go into. The appearance? Beer. After that, everything else is just hops, on hops, on glorious and magnificent hops! The nose hits you in the face like there is a little mysterious being inside this beverage showering you with a firehose of lupulins. It completely covers your palate in delicious hop flavors like glitter off a strippers tits. At that point you're done. You know how it finishes? Hops. It's fresh. It's smooth. It's all things Stone. I suggest they change the name to ""Enjoy by tomorrow"" because that's about how long this should last in your fridge. #reviewsofbrews #stone #stonebrewery #stonebrewing #stonebrewingco #stonebrewingcompany #beer #hops #humuluslupulus #ipa #stoneenjoyby #stoneenjoybyipa #stone20",0.5792408440809985,4.75,0.976
Beatification,"Unexpected gift from a friend in California. Bottle dated 9/11/13, a little over 10 months old.  Pours with very little head. Hazy, light yellow in color. Smells fresh and tart. Fruity, flowery, and hints of vanilla. Wow, this is sour. What I get after that initial pucker is fresh citrus, earthiness, and a smooth vanilla oak aftertaste. This is one of the most flavorful beers I've ever had. The mouthfeel is light and bubbly. The natural fermentation yields a perfect feel. Overall I'm really impressed with this beer and I'm not a huge fan of sours. This is one of the best I've ever had.",0.6796435420344034,4.25,0.976
Lou Pepe - Framboise,"A massive thanks goes out to cmrillo for bringing this one out during his own 40 Beers* @ 40 Birthday Bash! 2007 Vintage! Served from bottle into a Cantillon taster flute. Poured a hazy ruby red with a one finger light pink head that subsided to a minimal amount quickly. Maintained decent lacing throughout the glass. The aroma was comprised of sweet malt, raspberry, tart, funk, and wood. The flavor was of sweet malt, raspberry, tart, and funk. It had a light feel on the palate with high carbonation. Overall this was a great brew. To be honest, this was the first time I’ve tried this one. This one was really enjoyable and well balanced. While not being overly complicated this one made great use of the flavors and aromas present. No wonder I’m loony for these things…",0.696169507049529,4.5,0.976
Chocolate Rain,"2014 batch  750 mL bottle to snifter  A: Cola-brown in color, not as oily-viscous as Black Tuesday - not sure if its the added ingredients or something with the process, but the viscosity is clearly reduced. A wispy, soda-like head dissipates and leaves almost no trace of lacing.  S: The added cocoa is prominent - smells like opening a box of chocolate truffles laced in booze. The molasses undertone that anchored Black Tuesday is replaced by sugary vanilla. Chocolate pie meets beer.  T: The flavors are less a confectionery treat and more beer-like, although it's a still a decadent sip. Easily parsed notes of vanilla and chocolate are balanced by oak, lots of booze and a touch of a leafy hops. Finishes long and sweet.  M: Rich and creamy, but not as oily and sticky as its Black Tuesday progenitor.  Just as decadent and delicious as Black Tuesday, but with the added ingredients slightly more drinkable.",0.6351850798371949,4.75,0.976
Black Tuesday,"Shared this on Christmas Eve and it was fitting… it fell on a Tuesday night Definitely excited for this one and has been on my bucket list  A - Dark as night with a tan finger head  S - Smell comes through as roast, vanilla, oak, chocolate, and bourbon as this barrel really comes through. You would expect this out of the high ABV  T - Definitely the best part of this beer as the bourbon really was not too powerful. The character of the barrels balanced extremely well with the vanilla, chocolate and roast flavors. This is the best 18+% beer I have had  M - Medium bodied for sure with low to minimal carbonation which resounds perfectly with this beer  O - Definitely one of my favorite stouts. I would not put this at the top, but it is hard to improve on this beer. Would love to try the variants some day",0.634897942292506,4.75,0.9759
Society & Solitude #4,"Poured from a 12 oz can into a Fiddlehead Teku glass. Super fresh purchased at the brewery.  L: Murky/cloudy light golden pour. 2 fingers of foamy white head. Outstanding lacing.  S: Dank tropicals and citrus. Lime, pineapple, mango. A bit of resin.  T/F: Follows the nose. Super complex. Light malt/bread backbone. Dank tropicals... blunted bitterness... loads of citrus with grapefruit and lime peel. A bit of guava and pineapple. Super soft mouthfeel. Well carbonated... bittersweet finish. Oily and sticky on the tongue.  O: An overall outstanding DIPA. Dangerously crushable.... delicious and just phenomenal fresh. Picking up a few cans of this at the brewery was a huge score.",0.6790405221340491,4.75,0.9759
Very GGGreennn,"From can into pint glass, less than 1 month from canning date.  This is very much on par with King Jjjulius. Deep opaque orange appearance with good bit of foam present upon aggressive pour. It's like most very well done NE IPAs in Tree House style: ripe tropical fruity aroma and it s followed into the taste. Fruity, sweet. Creamy full mouthfeel yet very easy to drink. Well carbonated. The major difference between this and many of the other well done NE IPAs is that it's amped up. BIGGER aroma, BIGGER flavor, BIGGER mouthfeel, etc. It's perfect beer for what it strives to be and belongs in the conversations along King JJJulius and Very Hazy as the best of what Tree House has to offer for the style.",0.6718611070025449,5.0,0.9759
